img_id,filename,original_path,class_id,class_name,is_train,orig_width,orig_height,bbox_x,bbox_y,bbox_w,bbox_h,bbox_ratio,target_width,target_height,hflip_applied
9135,09135_White_Eyed_Vireo_0115_158932.jpg,156.White_eyed_Vireo/White_Eyed_Vireo_0115_158932.jpg,156,156.White_eyed_Vireo,0,500,400,118.0,81.0,310.0,197.0,1.5736,224,224,1
9153,09153_White_Eyed_Vireo_0091_159045.jpg,156.White_eyed_Vireo/White_Eyed_Vireo_0091_159045.jpg,156,156.White_eyed_Vireo,0,500,357,80.0,100.0,320.0,191.0,1.6754,224,224,1
9158,09158_White_Eyed_Vireo_0015_159081.jpg,156.White_eyed_Vireo/White_Eyed_Vireo_0015_159081.jpg,156,156.White_eyed_Vireo,1,500,324,95.0,61.0,308.0,188.0,1.6383,224,224,0
9160,09160_White_Eyed_Vireo_0080_159087.jpg,156.White_eyed_Vireo/White_Eyed_Vireo_0080_159087.jpg,156,156.White_eyed_Vireo,1,500,355,86.0,47.0,404.0,292.0,1.3836,224,224,1
9174,09174_Yellow_Throated_Vireo_0022_795012.jpg,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0022_795012.jpg,157,157.Yellow_throated_Vireo,0,500,400,145.0,135.0,254.0,211.0,1.2038,224,224,1
9187,09187_Yellow_Throated_Vireo_0021_794971.jpg,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0021_794971.jpg,157,157.Yellow_throated_Vireo,0,500,386,8.0,73.0,413.0,277.0,1.491,224,224,0
9193,09193_Yellow_Throated_Vireo_0012_794977.jpg,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0012_794977.jpg,157,157.Yellow_throated_Vireo,1,300,325,14.0,89.0,240.0,153.0,1.5686,224,224,0
9203,09203_Yellow_Throated_Vireo_0035_794991.jpg,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0035_794991.jpg,157,157.Yellow_throated_Vireo,1,500,370,127.0,63.0,344.0,207.0,1.6618,224,224,1
9209,09209_Yellow_Throated_Vireo_0075_795004.jpg,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0075_795004.jpg,157,157.Yellow_throated_Vireo,1,500,385,67.0,108.0,266.0,187.0,1.4225,224,224,0
9216,09216_Yellow_Throated_Vireo_0043_159628.jpg,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0043_159628.jpg,157,157.Yellow_throated_Vireo,0,500,372,63.0,108.0,342.0,218.0,1.5688,224,224,0
9225,09225_Yellow_Throated_Vireo_0063_159677.jpg,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0063_159677.jpg,157,157.Yellow_throated_Vireo,1,500,375,38.0,72.0,264.0,163.0,1.6196,224,224,0
9226,09226_Yellow_Throated_Vireo_0026_159686.jpg,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0026_159686.jpg,157,157.Yellow_throated_Vireo,1,500,352,150.0,100.0,258.0,182.0,1.4176,224,224,1
9232,09232_Bay_Breasted_Warbler_0026_159744.jpg,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0026_159744.jpg,158,158.Bay_breasted_Warbler,1,500,333,159.0,93.0,331.0,206.0,1.6068,224,224,1
9239,09239_Bay_Breasted_Warbler_0032_797150.jpg,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0032_797150.jpg,158,158.Bay_breasted_Warbler,0,500,333,48.0,98.0,265.0,198.0,1.3384,224,224,0
9243,09243_Bay_Breasted_Warbler_0034_159861.jpg,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0034_159861.jpg,158,158.Bay_breasted_Warbler,0,500,357,229.0,113.0,247.0,180.0,1.3722,224,224,1
9286,09286_Bay_Breasted_Warbler_0011_159736.jpg,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0011_159736.jpg,158,158.Bay_breasted_Warbler,1,500,346,65.0,92.0,353.0,213.0,1.6573,224,224,0
9297,09297_Black_And_White_Warbler_0135_160334.jpg,159.Black_and_white_Warbler/Black_And_White_Warbler_0135_160334.jpg,159,159.Black_and_white_Warbler,0,500,392,167.0,173.0,300.0,205.0,1.4634,224,224,1
9335,09335_Black_And_White_Warbler_0065_160111.jpg,159.Black_and_white_Warbler/Black_And_White_Warbler_0065_160111.jpg,159,159.Black_and_white_Warbler,1,500,351,98.0,62.0,328.0,210.0,1.5619,224,224,1
9339,09339_Black_And_White_Warbler_0088_160668.jpg,159.Black_and_white_Warbler/Black_And_White_Warbler_0088_160668.jpg,159,159.Black_and_white_Warbler,0,500,333,209.0,146.0,159.0,114.0,1.3947,224,224,1
9342,09342_Black_And_White_Warbler_0021_160686.jpg,159.Black_and_white_Warbler/Black_And_White_Warbler_0021_160686.jpg,159,159.Black_and_white_Warbler,1,500,359,138.0,79.0,262.0,213.0,1.23,224,224,1
9366,09366_Black_Throated_Blue_Warbler_0022_161520.jpg,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0022_161520.jpg,160,160.Black_throated_Blue_Warbler,0,474,346,45.0,58.0,380.0,236.0,1.6102,224,224,1
9387,09387_Black_Throated_Blue_Warbler_0061_161667.jpg,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0061_161667.jpg,160,160.Black_throated_Blue_Warbler,1,500,349,12.0,76.0,406.0,245.0,1.6571,224,224,0
9401,09401_Black_Throated_Blue_Warbler_0128_161708.jpg,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0128_161708.jpg,160,160.Black_throated_Blue_Warbler,0,420,280,18.0,31.0,301.0,233.0,1.2918,224,224,0
9413,09413_Blue_Winged_Warbler_0041_161802.jpg,161.Blue_winged_Warbler/Blue_Winged_Warbler_0041_161802.jpg,161,161.Blue_winged_Warbler,0,500,333,213.0,100.0,179.0,141.0,1.2695,224,224,1
9416,09416_Blue_Winged_Warbler_0063_161810.jpg,161.Blue_winged_Warbler/Blue_Winged_Warbler_0063_161810.jpg,161,161.Blue_winged_Warbler,0,500,383,160.0,150.0,310.0,218.0,1.422,224,224,1
9434,09434_Blue_Winged_Warbler_0020_161875.jpg,161.Blue_winged_Warbler/Blue_Winged_Warbler_0020_161875.jpg,161,161.Blue_winged_Warbler,1,500,334,186.0,54.0,250.0,160.0,1.5625,224,224,1
9438,09438_Blue_Winged_Warbler_0040_161883.jpg,161.Blue_winged_Warbler/Blue_Winged_Warbler_0040_161883.jpg,161,161.Blue_winged_Warbler,1,500,400,166.0,120.0,186.0,144.0,1.2917,224,224,1
9511,09511_Canada_Warbler_0019_162409.jpg,162.Canada_Warbler/Canada_Warbler_0019_162409.jpg,162,162.Canada_Warbler,1,500,330,67.0,84.0,234.0,158.0,1.481,224,224,0
9531,09531_Cape_May_Warbler_0001_139008.jpg,163.Cape_May_Warbler/Cape_May_Warbler_0001_139008.jpg,163,163.Cape_May_Warbler,1,500,357,41.0,62.0,366.0,235.0,1.5574,224,224,0
9550,09550_Cape_May_Warbler_0007_163087.jpg,163.Cape_May_Warbler/Cape_May_Warbler_0007_163087.jpg,163,163.Cape_May_Warbler,0,500,375,120.0,159.0,187.0,110.0,1.7,224,224,0
9558,09558_Cape_May_Warbler_0003_162920.jpg,163.Cape_May_Warbler/Cape_May_Warbler_0003_162920.jpg,163,163.Cape_May_Warbler,0,500,441,43.0,64.0,429.0,326.0,1.316,224,224,1
9589,09589_Cape_May_Warbler_0061_163061.jpg,163.Cape_May_Warbler/Cape_May_Warbler_0061_163061.jpg,163,163.Cape_May_Warbler,1,500,319,36.0,93.0,250.0,196.0,1.2755,224,224,0
9601,09601_Cerulean_Warbler_0094_797200.jpg,164.Cerulean_Warbler/Cerulean_Warbler_0094_797200.jpg,164,164.Cerulean_Warbler,1,500,500,48.0,92.0,416.0,311.0,1.3376,224,224,1
9619,09619_Cerulean_Warbler_0054_797235.jpg,164.Cerulean_Warbler/Cerulean_Warbler_0054_797235.jpg,164,164.Cerulean_Warbler,0,250,185,20.0,15.0,218.0,140.0,1.5571,224,224,1
9620,09620_Cerulean_Warbler_0083_163380.jpg,164.Cerulean_Warbler/Cerulean_Warbler_0083_163380.jpg,164,164.Cerulean_Warbler,1,500,326,165.0,13.0,320.0,295.0,1.0847,224,224,1
9626,09626_Cerulean_Warbler_0039_163420.jpg,164.Cerulean_Warbler/Cerulean_Warbler_0039_163420.jpg,164,164.Cerulean_Warbler,1,500,331,171.0,112.0,238.0,172.0,1.3837,224,224,1
9655,09655_Chestnut_Sided_Warbler_0030_163847.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0030_163847.jpg,165,165.Chestnut_sided_Warbler,0,500,500,57.0,105.0,341.0,332.0,1.0271,224,224,0
9656,09656_Chestnut_Sided_Warbler_0124_164109.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0124_164109.jpg,165,165.Chestnut_sided_Warbler,1,500,385,120.0,179.0,196.0,140.0,1.4,224,224,0
9657,09657_Chestnut_Sided_Warbler_0081_163854.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0081_163854.jpg,165,165.Chestnut_sided_Warbler,1,500,393,73.0,121.0,241.0,187.0,1.2888,224,224,0
9658,09658_Chestnut_Sided_Warbler_0046_163856.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0046_163856.jpg,165,165.Chestnut_sided_Warbler,0,500,500,74.0,149.0,271.0,167.0,1.6228,224,224,0
9663,09663_Chestnut_Sided_Warbler_0033_163607.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0033_163607.jpg,165,165.Chestnut_sided_Warbler,0,500,307,111.0,128.0,139.0,118.0,1.178,224,224,0
9667,09667_Chestnut_Sided_Warbler_0084_163872.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0084_163872.jpg,165,165.Chestnut_sided_Warbler,0,500,500,79.0,180.0,358.0,243.0,1.4733,224,224,0
9679,09679_Chestnut_Sided_Warbler_0101_164324.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0101_164324.jpg,165,165.Chestnut_sided_Warbler,1,449,500,32.0,106.0,346.0,311.0,1.1125,224,224,0
9693,09693_Chestnut_Sided_Warbler_0013_163749.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0013_163749.jpg,165,165.Chestnut_sided_Warbler,1,500,400,17.0,82.0,329.0,212.0,1.5519,224,224,0
9696,09696_Chestnut_Sided_Warbler_0004_164279.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0004_164279.jpg,165,165.Chestnut_sided_Warbler,0,500,333,100.0,69.0,361.0,217.0,1.6636,224,224,1
9709,09709_Chestnut_Sided_Warbler_0066_164078.jpg,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0066_164078.jpg,165,165.Chestnut_sided_Warbler,1,500,397,181.0,118.0,116.0,108.0,1.0741,224,224,0
9731,09731_Golden_Winged_Warbler_0061_164516.jpg,166.Golden_winged_Warbler/Golden_Winged_Warbler_0061_164516.jpg,166,166.Golden_winged_Warbler,1,500,420,93.0,86.0,332.0,276.0,1.2029,224,224,1
9733,09733_Golden_Winged_Warbler_0052_164529.jpg,166.Golden_winged_Warbler/Golden_Winged_Warbler_0052_164529.jpg,166,166.Golden_winged_Warbler,0,500,305,202.0,102.0,208.0,137.0,1.5182,224,224,1
9740,09740_Golden_Winged_Warbler_0011_794812.jpg,166.Golden_winged_Warbler/Golden_Winged_Warbler_0011_794812.jpg,166,166.Golden_winged_Warbler,1,225,225,22.0,42.0,173.0,124.0,1.3952,224,224,1
9751,09751_Golden_Winged_Warbler_0018_164558.jpg,166.Golden_winged_Warbler/Golden_Winged_Warbler_0018_164558.jpg,166,166.Golden_winged_Warbler,1,500,500,164.0,136.0,289.0,198.0,1.4596,224,224,1
9755,09755_Golden_Winged_Warbler_0037_794839.jpg,166.Golden_winged_Warbler/Golden_Winged_Warbler_0037_794839.jpg,166,166.Golden_winged_Warbler,0,500,380,171.0,167.0,187.0,121.0,1.5455,224,224,1
9759,09759_Golden_Winged_Warbler_0086_794844.jpg,166.Golden_winged_Warbler/Golden_Winged_Warbler_0086_794844.jpg,166,166.Golden_winged_Warbler,0,320,222,31.0,69.0,161.0,110.0,1.4636,224,224,0
9778,09778_Hooded_Warbler_0017_164911.jpg,167.Hooded_Warbler/Hooded_Warbler_0017_164911.jpg,167,167.Hooded_Warbler,0,500,333,163.0,121.0,169.0,122.0,1.3852,224,224,1
9781,09781_Hooded_Warbler_0124_164923.jpg,167.Hooded_Warbler/Hooded_Warbler_0124_164923.jpg,167,167.Hooded_Warbler,1,500,375,79.0,128.0,309.0,204.0,1.5147,224,224,0
9784,09784_Hooded_Warbler_0070_164930.jpg,167.Hooded_Warbler/Hooded_Warbler_0070_164930.jpg,167,167.Hooded_Warbler,1,500,375,208.0,97.0,229.0,140.0,1.6357,224,224,1
9785,09785_Hooded_Warbler_0128_164620.jpg,167.Hooded_Warbler/Hooded_Warbler_0128_164620.jpg,167,167.Hooded_Warbler,0,500,500,90.0,133.0,349.0,272.0,1.2831,224,224,1
9786,09786_Hooded_Warbler_0084_164944.jpg,167.Hooded_Warbler/Hooded_Warbler_0084_164944.jpg,167,167.Hooded_Warbler,1,500,384,183.0,133.0,249.0,192.0,1.2969,224,224,0
9787,09787_Hooded_Warbler_0072_22097.jpg,167.Hooded_Warbler/Hooded_Warbler_0072_22097.jpg,167,167.Hooded_Warbler,0,500,333,165.0,137.0,218.0,136.0,1.6029,224,224,1
9811,09811_Hooded_Warbler_0058_164674.jpg,167.Hooded_Warbler/Hooded_Warbler_0058_164674.jpg,167,167.Hooded_Warbler,1,500,375,216.0,145.0,238.0,194.0,1.2268,224,224,1
9815,09815_Hooded_Warbler_0134_164708.jpg,167.Hooded_Warbler/Hooded_Warbler_0134_164708.jpg,167,167.Hooded_Warbler,1,500,330,110.0,65.0,336.0,203.0,1.6552,224,224,1
9823,09823_Hooded_Warbler_0101_164806.jpg,167.Hooded_Warbler/Hooded_Warbler_0101_164806.jpg,167,167.Hooded_Warbler,0,500,390,92.0,57.0,366.0,320.0,1.1438,224,224,0
9849,09849_Kentucky_Warbler_0023_165247.jpg,168.Kentucky_Warbler/Kentucky_Warbler_0023_165247.jpg,168,168.Kentucky_Warbler,0,500,332,142.0,60.0,203.0,213.0,0.9531,224,224,1
9852,09852_Kentucky_Warbler_0033_165271.jpg,168.Kentucky_Warbler/Kentucky_Warbler_0033_165271.jpg,168,168.Kentucky_Warbler,1,500,359,309.0,177.0,163.0,123.0,1.3252,224,224,1
9860,09860_Kentucky_Warbler_0049_165313.jpg,168.Kentucky_Warbler/Kentucky_Warbler_0049_165313.jpg,168,168.Kentucky_Warbler,0,500,400,133.0,97.0,343.0,231.0,1.4848,224,224,1
9869,09869_Kentucky_Warbler_0071_165342.jpg,168.Kentucky_Warbler/Kentucky_Warbler_0071_165342.jpg,168,168.Kentucky_Warbler,1,400,500,82.0,186.0,212.0,193.0,1.0984,224,224,0
9871,09871_Kentucky_Warbler_0052_795874.jpg,168.Kentucky_Warbler/Kentucky_Warbler_0052_795874.jpg,168,168.Kentucky_Warbler,1,500,333,38.0,32.0,439.0,283.0,1.5512,224,224,1
9873,09873_Kentucky_Warbler_0057_165349.jpg,168.Kentucky_Warbler/Kentucky_Warbler_0057_165349.jpg,168,168.Kentucky_Warbler,0,500,397,32.0,131.0,345.0,207.0,1.6667,224,224,0
9879,09879_Kentucky_Warbler_0030_795885.jpg,168.Kentucky_Warbler/Kentucky_Warbler_0030_795885.jpg,168,168.Kentucky_Warbler,0,500,334,159.0,76.0,278.0,194.0,1.433,224,224,1
9891,09891_Magnolia_Warbler_0047_165900.jpg,169.Magnolia_Warbler/Magnolia_Warbler_0047_165900.jpg,169,169.Magnolia_Warbler,0,500,333,102.0,93.0,390.0,238.0,1.6387,224,224,1
9900,09900_Magnolia_Warbler_0120_165462.jpg,169.Magnolia_Warbler/Magnolia_Warbler_0120_165462.jpg,169,169.Magnolia_Warbler,0,500,361,30.0,65.0,204.0,240.0,0.85,224,224,0
9907,09907_Magnolia_Warbler_0039_165532.jpg,169.Magnolia_Warbler/Magnolia_Warbler_0039_165532.jpg,169,169.Magnolia_Warbler,0,500,333,60.0,85.0,243.0,195.0,1.2462,224,224,0
9913,09913_Magnolia_Warbler_0034_166097.jpg,169.Magnolia_Warbler/Magnolia_Warbler_0034_166097.jpg,169,169.Magnolia_Warbler,0,500,332,82.0,59.0,283.0,249.0,1.1365,224,224,0
9923,09923_Magnolia_Warbler_0077_165674.jpg,169.Magnolia_Warbler/Magnolia_Warbler_0077_165674.jpg,169,169.Magnolia_Warbler,1,500,333,104.0,136.0,198.0,167.0,1.1856,224,224,0
9929,09929_Magnolia_Warbler_0041_165709.jpg,169.Magnolia_Warbler/Magnolia_Warbler_0041_165709.jpg,169,169.Magnolia_Warbler,1,500,333,123.0,94.0,282.0,181.0,1.558,224,224,1
9945,09945_Magnolia_Warbler_0136_166388.jpg,169.Magnolia_Warbler/Magnolia_Warbler_0136_166388.jpg,169,169.Magnolia_Warbler,0,500,347,118.0,121.0,210.0,161.0,1.3043,224,224,0
9947,09947_Magnolia_Warbler_0102_165884.jpg,169.Magnolia_Warbler/Magnolia_Warbler_0102_165884.jpg,169,169.Magnolia_Warbler,1,333,500,48.0,68.0,238.0,245.0,0.9714,224,224,0
9970,09970_Mourning_Warbler_0026_166538.jpg,170.Mourning_Warbler/Mourning_Warbler_0026_166538.jpg,170,170.Mourning_Warbler,1,500,358,146.0,100.0,222.0,211.0,1.0521,224,224,1
9981,09981_Mourning_Warbler_0048_166596.jpg,170.Mourning_Warbler/Mourning_Warbler_0048_166596.jpg,170,170.Mourning_Warbler,0,500,281,166.0,20.0,316.0,222.0,1.4234,224,224,1
9991,09991_Mourning_Warbler_0041_795358.jpg,170.Mourning_Warbler/Mourning_Warbler_0041_795358.jpg,170,170.Mourning_Warbler,0,320,254,131.0,89.0,153.0,108.0,1.4167,224,224,1
10003,10003_Mourning_Warbler_0011_795380.jpg,170.Mourning_Warbler/Mourning_Warbler_0011_795380.jpg,170,170.Mourning_Warbler,1,500,350,36.0,108.0,313.0,191.0,1.6387,224,224,0
10031,10031_Myrtle_Warbler_0016_166736.jpg,171.Myrtle_Warbler/Myrtle_Warbler_0016_166736.jpg,171,171.Myrtle_Warbler,0,500,335,233.0,45.0,228.0,247.0,0.9231,224,224,1
10032,10032_Myrtle_Warbler_0083_166738.jpg,171.Myrtle_Warbler/Myrtle_Warbler_0083_166738.jpg,171,171.Myrtle_Warbler,0,500,399,131.0,83.0,348.0,225.0,1.5467,224,224,1
10035,10035_Myrtle_Warbler_0097_167001.jpg,171.Myrtle_Warbler/Myrtle_Warbler_0097_167001.jpg,171,171.Myrtle_Warbler,0,500,333,187.0,117.0,203.0,189.0,1.0741,224,224,1
10071,10071_Nashville_Warbler_0040_167454.jpg,172.Nashville_Warbler/Nashville_Warbler_0040_167454.jpg,172,172.Nashville_Warbler,1,500,333,193.0,120.0,190.0,135.0,1.4074,224,224,1
10075,10075_Nashville_Warbler_0128_166444.jpg,172.Nashville_Warbler/Nashville_Warbler_0128_166444.jpg,172,172.Nashville_Warbler,1,500,367,149.0,126.0,299.0,184.0,1.625,224,224,1
10108,10108_Nashville_Warbler_0110_167268.jpg,172.Nashville_Warbler/Nashville_Warbler_0110_167268.jpg,172,172.Nashville_Warbler,1,500,355,31.0,76.0,429.0,275.0,1.56,224,224,0
10112,10112_Nashville_Warbler_0124_167285.jpg,172.Nashville_Warbler/Nashville_Warbler_0124_167285.jpg,172,172.Nashville_Warbler,0,500,357,46.0,67.0,359.0,245.0,1.4653,224,224,0
10114,10114_Nashville_Warbler_0028_167065.jpg,172.Nashville_Warbler/Nashville_Warbler_0028_167065.jpg,172,172.Nashville_Warbler,1,500,346,188.0,165.0,187.0,117.0,1.5983,224,224,0
10116,10116_Nashville_Warbler_0013_167326.jpg,172.Nashville_Warbler/Nashville_Warbler_0013_167326.jpg,172,172.Nashville_Warbler,0,500,334,108.0,79.0,236.0,219.0,1.0776,224,224,0
10137,10137_Orange_Crowned_Warbler_0117_167987.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0117_167987.jpg,173,173.Orange_crowned_Warbler,0,500,357,14.0,104.0,377.0,235.0,1.6043,224,224,0
10139,10139_Orange_Crowned_Warbler_0006_167998.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0006_167998.jpg,173,173.Orange_crowned_Warbler,0,500,375,104.0,128.0,268.0,197.0,1.3604,224,224,0
10145,10145_Orange_Crowned_Warbler_0040_168029.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0040_168029.jpg,173,173.Orange_crowned_Warbler,0,500,375,185.0,118.0,193.0,119.0,1.6218,224,224,1
10155,10155_Orange_Crowned_Warbler_0068_167585.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0068_167585.jpg,173,173.Orange_crowned_Warbler,1,500,375,197.0,99.0,247.0,188.0,1.3138,224,224,1
10164,10164_Orange_Crowned_Warbler_0019_167626.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0019_167626.jpg,173,173.Orange_crowned_Warbler,0,500,396,60.0,57.0,347.0,208.0,1.6683,224,224,0
10169,10169_Orange_Crowned_Warbler_0119_167658.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0119_167658.jpg,173,173.Orange_crowned_Warbler,1,500,368,36.0,174.0,230.0,171.0,1.345,224,224,0
10172,10172_Orange_Crowned_Warbler_0102_168189.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0102_168189.jpg,173,173.Orange_crowned_Warbler,0,500,351,83.0,148.0,183.0,113.0,1.6195,224,224,0
10174,10174_Orange_Crowned_Warbler_0009_168228.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0009_168228.jpg,173,173.Orange_crowned_Warbler,0,500,389,79.0,46.0,353.0,313.0,1.1278,224,224,1
10175,10175_Orange_Crowned_Warbler_0114_167732.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0114_167732.jpg,173,173.Orange_crowned_Warbler,0,500,363,42.0,68.0,375.0,263.0,1.4259,224,224,0
10178,10178_Orange_Crowned_Warbler_0005_168314.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0005_168314.jpg,173,173.Orange_crowned_Warbler,0,330,403,9.0,184.0,310.0,183.0,1.694,224,224,0
10184,10184_Orange_Crowned_Warbler_0057_168424.jpg,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0057_168424.jpg,173,173.Orange_crowned_Warbler,1,412,500,107.0,84.0,278.0,180.0,1.5444,224,224,1
10191,10191_Palm_Warbler_0089_168968.jpg,174.Palm_Warbler/Palm_Warbler_0089_168968.jpg,174,174.Palm_Warbler,1,500,330,174.0,82.0,160.0,170.0,0.9412,224,224,1
10193,10193_Palm_Warbler_0110_169490.jpg,174.Palm_Warbler/Palm_Warbler_0110_169490.jpg,174,174.Palm_Warbler,0,500,373,95.0,94.0,234.0,206.0,1.1359,224,224,0
10195,10195_Palm_Warbler_0002_169527.jpg,174.Palm_Warbler/Palm_Warbler_0002_169527.jpg,174,174.Palm_Warbler,0,500,417,41.0,74.0,458.0,342.0,1.3392,224,224,1
10200,10200_Palm_Warbler_0118_170081.jpg,174.Palm_Warbler/Palm_Warbler_0118_170081.jpg,174,174.Palm_Warbler,1,500,333,94.0,106.0,254.0,197.0,1.2893,224,224,0
10202,10202_Palm_Warbler_0133_169575.jpg,174.Palm_Warbler/Palm_Warbler_0133_169575.jpg,174,174.Palm_Warbler,1,500,388,108.0,50.0,291.0,320.0,0.9094,224,224,1
10207,10207_Palm_Warbler_0015_169626.jpg,174.Palm_Warbler/Palm_Warbler_0015_169626.jpg,174,174.Palm_Warbler,1,500,407,220.0,143.0,231.0,227.0,1.0176,224,224,1
10215,10215_Palm_Warbler_0060_168686.jpg,174.Palm_Warbler/Palm_Warbler_0060_168686.jpg,174,174.Palm_Warbler,1,500,379,70.0,64.0,410.0,299.0,1.3712,224,224,1
10218,10218_Palm_Warbler_0100_168725.jpg,174.Palm_Warbler/Palm_Warbler_0100_168725.jpg,174,174.Palm_Warbler,0,500,333,114.0,87.0,271.0,170.0,1.5941,224,224,1
10219,10219_Palm_Warbler_0081_169256.jpg,174.Palm_Warbler/Palm_Warbler_0081_169256.jpg,174,174.Palm_Warbler,0,500,330,120.0,90.0,263.0,181.0,1.453,224,224,1
10226,10226_Palm_Warbler_0116_170319.jpg,174.Palm_Warbler/Palm_Warbler_0116_170319.jpg,174,174.Palm_Warbler,0,500,313,109.0,94.0,254.0,155.0,1.6387,224,224,0
10229,10229_Palm_Warbler_0044_169319.jpg,174.Palm_Warbler/Palm_Warbler_0044_169319.jpg,174,174.Palm_Warbler,0,500,391,94.0,64.0,283.0,200.0,1.415,224,224,1
10246,10246_Palm_Warbler_0010_169452.jpg,174.Palm_Warbler/Palm_Warbler_0010_169452.jpg,174,174.Palm_Warbler,1,500,484,44.0,162.0,305.0,208.0,1.4663,224,224,0
10263,10263_Pine_Warbler_0025_171110.jpg,175.Pine_Warbler/Pine_Warbler_0025_171110.jpg,175,175.Pine_Warbler,1,500,495,13.0,95.0,381.0,360.0,1.0583,224,224,0
10267,10267_Pine_Warbler_0003_171639.jpg,175.Pine_Warbler/Pine_Warbler_0003_171639.jpg,175,175.Pine_Warbler,1,357,500,35.0,72.0,306.0,326.0,0.9387,224,224,1
10273,10273_Pine_Warbler_0118_171152.jpg,175.Pine_Warbler/Pine_Warbler_0118_171152.jpg,175,175.Pine_Warbler,1,333,500,15.0,146.0,246.0,227.0,1.0837,224,224,0
10277,10277_Pine_Warbler_0017_171678.jpg,175.Pine_Warbler/Pine_Warbler_0017_171678.jpg,175,175.Pine_Warbler,1,500,337,65.0,86.0,323.0,226.0,1.4292,224,224,0
10279,10279_Pine_Warbler_0002_171176.jpg,175.Pine_Warbler/Pine_Warbler_0002_171176.jpg,175,175.Pine_Warbler,0,500,348,237.0,148.0,261.0,172.0,1.5174,224,224,1
10283,10283_Pine_Warbler_0127_171742.jpg,175.Pine_Warbler/Pine_Warbler_0127_171742.jpg,175,175.Pine_Warbler,1,500,382,103.0,111.0,333.0,234.0,1.4231,224,224,1
10284,10284_Pine_Warbler_0010_171239.jpg,175.Pine_Warbler/Pine_Warbler_0010_171239.jpg,175,175.Pine_Warbler,1,500,333,57.0,66.0,313.0,232.0,1.3491,224,224,0
10292,10292_Pine_Warbler_0052_171380.jpg,175.Pine_Warbler/Pine_Warbler_0052_171380.jpg,175,175.Pine_Warbler,0,500,364,121.0,84.0,312.0,205.0,1.522,224,224,1
10293,10293_Pine_Warbler_0136_171382.jpg,175.Pine_Warbler/Pine_Warbler_0136_171382.jpg,175,175.Pine_Warbler,0,500,330,87.0,54.0,376.0,228.0,1.6491,224,224,1
10310,10310_Prairie_Warbler_0010_172547.jpg,176.Prairie_Warbler/Prairie_Warbler_0010_172547.jpg,176,176.Prairie_Warbler,0,500,400,137.0,78.0,287.0,284.0,1.0106,224,224,1
10313,10313_Prairie_Warbler_0108_172559.jpg,176.Prairie_Warbler/Prairie_Warbler_0108_172559.jpg,176,176.Prairie_Warbler,0,500,357,140.0,104.0,208.0,178.0,1.1685,224,224,1
10318,10318_Prairie_Warbler_0048_173095.jpg,176.Prairie_Warbler/Prairie_Warbler_0048_173095.jpg,176,176.Prairie_Warbler,0,500,333,195.0,111.0,185.0,163.0,1.135,224,224,1
10323,10323_Prairie_Warbler_0130_172609.jpg,176.Prairie_Warbler/Prairie_Warbler_0130_172609.jpg,176,176.Prairie_Warbler,0,500,332,127.0,3.0,203.0,263.0,0.7719,224,224,0
